id,url,title,park alpha,description,category,relatedRoadEvents,LastIndexedDate,road_closed_flag,Park Name,Type of Unit,State,Reg,Alpha,Unit
EEC5B4B9-2148-4783-A45F-45792304EE26,,Current Trail Access,SUCR,"Due to damage from the Tunnel Fire, the Lenox Crater Trail is closed. The A'a, Lava's Edge, and Lava Flow trails are open.",Park Closure,[],2023-08-12 13:54:25.0,0,Sunset Crater Volcano,National Monument,AZ,IMR,SUCR,1.0
FD27DE92-2B35-4883-A960-D4CADA461F71,https://www.nps.gov/goga/learn/news/larceny-from-autos-at-ggnra.htm,Auto-Theft Warning - Only Bring What You Need to the Park,ALCA,"You can help prevent vehicle break-ins in parking lots. Before leaving your car to catch the ferry: 1) Remove all valuables, 2) Lock your doors. 3) Take your cell phones and electronics with you. Read article for more details.",Caution,[],2023-08-11 14:45:16.0,0,,,,,,
06CE8143-C68B-4E18-A5EC-FF28C3283677,https://www.nps.gov/goga/learn/news/larceny-from-autos-at-ggnra.htm,Auto-Theft Warning - Only Bring What You Need to the Park,GOGA,"You can prevent vehicle break-ins in parking lots and scenic overlooks. Before leaving your car for even a short period of time: 1) Remove all valuables, 2) Lock your doors. 3) Take your cell phones and electronics with you. Read article for more details.",Caution,[],2023-08-11 14:43:04.0,0,Golden Gate,National Recreation Area,CA,PWR,GOGA,1.0
C2380762-6779-4E7A-8F88-BA0C9197FFB1,https://www.nps.gov/goga/learn/news/larceny-from-autos-at-ggnra.htm,Auto-Theft Warning - Only Bring What You Need to the Park,MUWO,"You can prevent vehicle break-ins in parking lots and scenic overlooks. Before leaving your car for even a short period of time: 1) Remove all valuables, 2) Lock your doors. 3) Take your cell phones and electronics with you. Read article for more details.",Caution,[],2023-08-11 14:31:56.0,0,Muir Woods,National Monument,CA,PWR,MUWO,1.0
0656216E-2471-4755-842C-8C268B100769,https://www.nps.gov/goga/learn/news/larceny-from-autos-at-ggnra.htm,Auto-Theft Warning - Only Bring What You Need to the Park,PRSF,"You can prevent vehicle break-ins in parking lots and scenic overlooks. Before leaving your car for even a short period of time: 1) Remove all valuables, 2) Lock your doors. 3) Take your cell phones and electronics with you. Read article for more details.",Caution,[],2023-08-11 14:30:52.0,0,,,,,,
2CE4EAC4-9C12-4042-92B7-C32BC4E5BB3C,https://www.nps.gov/goga/learn/news/larceny-from-autos-at-ggnra.htm,Auto-Theft Warning - Only Bring What You Need to the Park,FOPO,"You can prevent vehicle break-ins in parking lots and scenic overlooks. Before leaving your car for even a short period of time: 1) Remove all valuables, 2) Lock your doors. 3) Take your cell phones and electronics with you. Read article for more details.",Caution,[],2023-08-11 14:29:24.0,0,Fort Point,National Historic Site,CA,PWR,FOPO,1.0
D94C910A-0B85-431F-BA96-7AD4EC6AD264,,Miramontes Trail at Phleger Estate Closed for Public Safety January 2022 Until Trail is Replaced,GOGA,"Due to previous storm damage, the trail has been closed until the park can re-route it to a better location. Until construction of a re-route is complete, the trail will be closed.",Information,[],2023-08-11 12:51:35.0,0,Golden Gate,National Recreation Area,CA,PWR,GOGA,1.0
0B0197C5-312E-4755-BDEA-CF863A827DD9,,Landline Issues,STEA,"For general information, please call (570) 445-1898 or e-mail stea_visitor_information@nps.gov. To speak with a specific employee, please call their work cell phone directly or e-mail using format firstname_lastname@nps.gov.",Information,[],2023-08-10 12:44:30.0,0,Steamtown,National Historic Site,PA,NER,STEA,1.0
4FB0E1E0-1094-45DD-8565-3F8A3D89C9AD,https://www.nps.gov/manz/planyourvisit/conditions.htm,COVID-19 Mask Requirements,MANZ,"Manzanar National Historic Site is located in Inyo County, CA. Check the CDC COVID-19 Hospital Admission Levels tool to learn of masking and safety requirements for your visit.",Information,[],2023-08-09 15:01:32.0,0,Manzanar,National Historic Site,CA,PWR,MANZ,1.0
F2DB2022-AE41-47F1-9EDD-37F2B89D7AA5,,Construction on Exterior of the Saxton Home,FILA,"Areas around the Saxton Home are currently blocked off due to construction. For visitor safety, please stay clear of the home, and begin all visits to the site at the Education Center.",Caution,[],2023-08-09 08:51:46.0,0,First Ladies,National Historic Site,OH,MWR,FILA,1.0
6CFBEA12-3383-4D71-8D86-FE08627C2E7C,,Limited Cell Phone Coverage,AMCH,Cell phone voice and data coverage is very limited in the park and surrounding area.,Information,[],2023-08-08 12:19:41.0,0,,,,,,
3C3AE74F-CEEE-490A-80BF-97E719CFD363,,Quarai Museum Closed,SAPU,The Quarai museum will be closed until further notice due to an ongoing project within the building.,Information,[],2023-08-07 16:56:37.0,0,Salinas Pueblo Missions,National Monument,NM,IMR,SAPU,1.0
C7DEDBEE-0AB8-406C-B936-EA58DF81806F,https://www.nps.gov/yuch/learn/news/2023sheephuntclosure.htm,Federal Subsistence Board Closes Fall 2023 Sheep Season in Yukon-Charley Rivers National Preserve,YUCH,"The Federal Subsistence Board (Board) approved WSA23-05 to close the sheep season to all users in Yukon-Charley Rivers National Preserve (YUCH) within Units 20E and 25C from August 10 – September 20, 2023.",Information,[],2023-08-07 16:49:30.0,0,Yukon - Charley Rivers,National Preserve,AK,AKR,YUCH,1.0
EE7D1055-F813-4CAC-9C8E-92E32D241E19,https://www.nps.gov/amis/learn/management/compendium.htm#Addendum,Road Closure at Amistad Acres,AMIS,"Due to soil and vegetation damage caused by off-road vehicle travel near Amistad Acres, undesignated dirt loop roads in the area are closed to vehicle traffic until further notice. The area will remain open to foot traffic.",Information,[],2023-08-03 14:29:48.0,1,Amistad,National Recreation Area,TX,IMR,AMIS,1.0
7A48EA56-95CA-4643-AE9C-1C97142E35A5,https://www.nps.gov/colo/learn/news/colonial-national-historical-park-receives-funding-from-great-american-outdoors-act-for-york-river-shoreline-stabilization.htm,Temporary closure of Ringfield and Cheatham Annex pullouts,COLO,"Effective March 2023, Ringfield and Cheatham Annex pullouts and river access will be closed to all visitors until further notice for shoreline stabilization. The Powhatan Village & Indian Field Creek Pullouts remain open as alternate access to York River.",Information,[],2023-08-03 11:49:30.0,0,Colonial,National Historical Park,VA,NER,COLO,1.0
7E4E47B7-31DC-4F73-912E-499E22F8831B,https://www.nps.gov/colo/learn/news/2023-colonial-parkway-rehab.htm,"Rehabilitation of Colonial Parkway beginning August 14, 2023, to cause closures.",JAME,"Beginning Monday, August 14, 2023, construction will close the Colonial Parkway from Ballard Street in Yorktown to Fusiliers Road, which will remain open. The Route 17 access ramps will be closed. This segment may remain closed through Winter 2024/2025.",Park Closure,[],2023-08-03 11:27:29.0,0,,,,,,
2B43974C-A793-4160-9DF1-D92EB818F520,https://www.nps.gov/colo/learn/news/2023-colonial-parkway-rehab.htm,"Rehabilitation of Colonial Parkway beginning August 14, 2023, to cause closures.",JAME,"Beginning Monday, August 14, 2023, construction will close the Colonial Parkway from the Williamsburg Tunnel southward to the Route 199 interchange. The North England Street access ramp will remain open to local traffic through Summer 2024 (estimate).",Park Closure,[],2023-08-03 11:25:26.0,0,,,,,,
E44E43EF-CF1D-4691-BA65-51FFBC00816E,https://www.nps.gov/colo/learn/news/2023-colonial-parkway-rehab.htm,"Rehabilitation of Colonial Parkway beginning August 14, 2023, to cause closures.",YORK,"Beginning Monday, August 14, 2023, construction will close the Colonial Parkway from Ballard Street in Yorktown to Fusiliers Road, which will remain open. The Route 17 access ramps will be closed. This segment may remain closed through Winter 2024/2025.",Park Closure,[],2023-08-03 11:16:18.0,0,,,,,,
E82CDC19-42F7-4FCC-8BD5-E6110288BF18,https://www.nps.gov/colo/learn/news/2023-colonial-parkway-rehab.htm,"Rehabilitation of Colonial Parkway beginning August 14, 2023, to cause closures.",YORK,"Beginning Monday, August 14, 2023, construction will close the Colonial Parkway from the Williamsburg Tunnel southward to the Route 199 interchange. The North England Street access ramp will remain open to local traffic through Summer 2024 (estimate).",Park Closure,[],2023-08-03 11:10:38.0,0,,,,,,
03CB073A-FDD5-4039-8A28-05F29BB7140B,,Portions of Braddock Road Trail Closed,FONE,Portions of the Braddock Road Trail at the Indian Run bridge are closed until a new foot bridge is constructed.,Information,[],2023-08-03 09:50:20.0,0,Fort Necessity,National Battlefield,PA,NER,FONE,1.0
B2BD973B-E853-440A-B41E-6D55106B6CD6,,Condition of Turkey Creek Trail,LAMR,"Turkey Creek Trail, located near the Harbor Bay Campground Area, is currently underwater in some parts. We are working on this issue. An alternative hiking trail would be Fritch Fortress Trail.",Caution,[],2023-08-02 16:00:38.0,0,Lake Meredith,National Recreation Area,TX,IMR,LAMR,1.0
257506D7-38CB-4244-9DB4-F19B29CDD2FC,https://www.nps.gov/cave/learn/news/flood-damage-update.htm,Walnut Canyon Desert Drive Closed Due to Flood Damage,CAVE,"Recent flooding has caused major damage to the road. It is unknown when repairs will begin or the length of time to complete. The main park road to the visitor center and cavern is open. For updates on the road and trails, click ""More"" below.",Danger,[],2023-08-02 14:13:44.0,1,Carlsbad Caverns,National Park,NM,IMR,CAVE,1.0
2B8A2825-85FF-44C1-9B9E-1CEAD271FED6,https://www.nps.gov/noca/planyourvisit/fire-closures.htm,"Fire Closures - Trail, Area, and Camp Closures",NOCA,"For closures due to fire activity visit the Fire Closures page, including trail, area, and camp closures for current and post fire conditions.",Park Closure,[],2023-07-29 14:17:58.0,0,North Cascades,National Park,WA,PWR,NOCA,1.0
354033A5-AEE3-4521-8AC2-375EBF6BFE7A,https://www.nps.gov/gwmp/learn/management/record-of-determination-for-temporary-partial-closure-of-potomac-heritage-national-trail-at-glebe-road-bridge-during-construction-activities.htm,Potomac Heritage National Trail Closed at Glebe Road for construction activities,GWMP,The National Park Service is imposing a temporary closure of a portion of the Potomac Heritage National Trail crossing underneath Glebe Road Bridge during construction activities. This work is a subsect of the North Parkway rehabilitation.,Park Closure,[],2023-07-20 15:42:39.0,0,George Washington,Memorial Parkway,DC,NCR,GWMP,1.0
6D8EB1BA-C974-4A40-A3C2-E3058A4DF702,,Rideshare services should be used with caution if visiting the Tucson Mountain District,SAGU,"Rideshare services will drop visitors off at the park, but usually will not pick them back up. To avoid being stranded in the park, coordinate two-way trips before using rideshares to visit the West side. No major trails start at the visitor center.",Information,[],2023-07-20 12:03:13.0,0,Saguaro,National Park,AZ,IMR,SAGU,1.0
074FD5EB-0414-4023-9246-F305A9E378E1,,Closure of Pulltite Cabin: Effective 07/19/23 until further notice,OZAR,The Pulltite Cabin area will be closed to the public. A 100’ perimeter extending in all directions around the Pulltite Cabin is closed. Closure of the area is deemed necessary as a large tree has fallen on the structure causing damage.,Park Closure,[],2023-07-19 11:23:01.0,0,Ozark,National Scenic Riverways,MO,MWR,OZAR,1.0
0DCACE8A-FBA1-402B-A551-07D871DFA6BB,,Maurice Stephens Parking Lot Closed During Construction Project,VAFO,"The parking lot near the Maurice Stephens house, located on Rt 23 opposite from the Washington Memorial Chapel parking lot, is closed during construction and renovation work on the house. Visitors are encouraged to park in the Chapel lot.",Park Closure,[],2023-07-17 11:59:43.0,0,Valley Forge,National Historical Park,PA,NER,VAFO,1.0
3B4A6A29-B377-4D87-817C-EF8B1F81C430,https://www.nps.gov/sajh/planyourvisit/ethical-wildlife-viewing.htm,Wildlife Viewing Guidelines,SAJH,"San Juan Island National Historical Park provides habitat for many species of animals. When you visit the park, you are visiting their home. Do not approach any wildlife within 75 ft/23 m (two school bus lengths).",Caution,[],2023-07-11 12:57:07.0,0,San Juan Island,National Historical Park,WA,PWR,SAJH,1.0
ED1D3699-DEBF-441F-A3E0-43B78DDC452F,https://www.nps.gov/chis/planyourvisit/conditions.htm,Partial Closure of San Miguel Island Due to Safety Concerns,CHIS,"All trails and facilities on San Miguel Island, except the sandy beaches of Cuyler Harbor, are closed to the public until emergency repairs can be made to Nidever Canyon Trail. Completion is anticipated for summer 2024.",Park Closure,[],2023-07-10 12:50:15.0,0,Channel Islands,National Park,CA,PWR,CHIS,1.0
0611AA9F-193C-424B-A6F9-FA002BD8C10D,,"Sat & Sun 10 am-4:30pm IF parking is full, entrance closes, no entrance until parking available.",GRFA,"Saturdays & Sundays 10 am-4:30 pm, with good weather, IF our parking lots fill we close the park entrance. (Georgetown Pike & Old Dominion Dr) We re-open when parking is available. No waiting, no street parking. Updates at Great Falls Park Facebook page.",Information,[],2023-07-03 19:12:29.0,0,,,,,,
18B9CC8D-77BB-4059-A4FA-E19340AF0935,https://www.nps.gov/slbe/planyourvisit/fees.htm,Cashless payments at staffed locations,SLBE,"As of March 1, 2023, the Lakeshore will accept only cashless payments at staffed locations for all fees and permits.",Information,[],2023-07-03 09:50:10.0,0,Sleeping Bear Dunes,National Lakeshore,MI,MWR,SLBE,1.0
0551F543-16D5-40D7-A39F-8DC1D643383C,,Yellow Jacket (Vespula) Wasp Activity,HAVO,"Be aware of aggressive ground-nesting vespula wasps. When threatened, leave the area. If stung and you begin to experience serious symptoms or allergic reactions, call 911.",Caution,[],2023-06-28 19:42:47.0,0,Hawaii Volcanoes,National Park,HI,PWR,HAVO,1.0
7D1DE8DE-2122-4FD9-9016-850E93A31137,,Equestrian Trails Open,NISI,"All equestrian trails are open, except for area around the northern most bridge due to structural safety. See the equestrian map below.",Information,[],2023-06-28 16:31:26.0,0,Ninety Six,National Historic Site,SC,SER,NISI,1.0
39CA8448-39A5-4A0E-AABC-1CF6E22B3400,,Slant Rock Road Closed to Vehicular Traffic,LIRI,"Due to washout and bad road conditions Slant Rock Road has been closed to all traffic aside from hikers and bikers. To access Slant Rock, park your vehicle at the hunting inspection station off of Road 103.",Park Closure,[],2023-06-28 09:27:33.0,1,Little River Canyon,National Preserve,AL,SER,LIRI,1.0
56AE56FE-FFBA-40BD-8266-5F40F88873A3,,Partial Trail Closure at Portage Lakefront and Riverwalk,INDU,Closed portion of Portage Lakefront and Riverwalk Trail along Burns Waterway due to unsafe conditions from erosional damage. This trail portion will remain closed while funding is sought for repair work. Pier access remains open on either side of closure.,Information,[],2023-06-27 11:28:03.0,0,Indiana Dunes,National Lakeshore,IN,MWR,INDU,1.0
6E0680E8-4E03-4190-9958-0573B2CE298F,https://www.nps.gov/gwmp/learn/management/north-parkway-construction-news-and-impacts.htm,Three lane configuration between Windy Run Bridge and Beltway on North Parkway,GWMP,"The National Park Service has implemented a new, temporary traffic pattern on George Washington Memorial Parkway between I-495 and Windy Run Bridge as part of the North Parkway Rehabilitation Project.",Caution,[],2023-06-23 14:44:51.0,0,George Washington,Memorial Parkway,DC,NCR,GWMP,1.0
