Data Periods,Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),140,3948,4616,19.3,22.1,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),51,4135,4463,27.4,27,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,1: Monday (M-M),0: All Day (12am-12am),186,4848,5193,34.8,29,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,1: Monday (M-M),2: Peak AM (6am-10am),39,0,5200,0,27.3,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,1: Monday (M-M),3: Mid-Day (10am-3pm),127,4694,5200,33.5,29,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,1: Monday (M-M),4: Peak PM (3pm-7pm),20,5928,5135,44.1,32.8,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,2: Tuesday (Tu-Tu),0: All Day (12am-12am),73,3207,3207,14.8,14.8,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),24,3638,3638,16.8,16.8,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),49,2991,2991,13.7,13.7,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,3: Wednesday (W-W),0: All Day (12am-12am),86,4723,5265,31.1,28.2,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,3: Wednesday (W-W),3: Mid-Day (10am-3pm),37,961,4258,7.1,19.4,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,3: Wednesday (W-W),4: Peak PM (3pm-7pm),49,5977,6020,39.1,34.8,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,4: Thursday (Th-Th),0: All Day (12am-12am),147,4841,5008,23.7,25.2,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),122,5119,5486,24,26.7,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),24,2343,2619,21.1,17.6,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,5: Friday (F-F),0: All Day (12am-12am),293,3603,4008,14.9,15.9,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,5: Friday (F-F),3: Mid-Day (10am-3pm),244,3927,4348,14.4,15.8,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,5: Friday (F-F),4: Peak PM (3pm-7pm),49,2307,2307,16.8,16.8,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,6: Saturday (Sa-Sa),0: All Day (12am-12am),403,3656,3993,19.2,19.2,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),12,4360,4360,7.5,7.5,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),257,3755,3947,19.1,19,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),134,3409,4049,20.6,20.6,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,7: Sunday (Su-Su),0: All Day (12am-12am),215,4131,5403,24.7,31.9,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,7: Sunday (Su-Su),2: Peak AM (6am-10am),10,1189,1189,5.1,5.1,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),166,3309,4979,16.3,26.2,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Park Loop Road (Near Jordan Pond House),yes,331,no,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),39,8672,8259,67.7,62.6,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,0: All Days (M-Su),0: All Day (12am-12am),167,4299,4615,35.2,35.8,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,0: All Days (M-Su),1: Early AM (12am-6am),2,6683,6683,70.8,70.8,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,0: All Days (M-Su),2: Peak AM (6am-10am),20,3189,4889,26.8,38.4,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),103,4356,4533,35.5,35.1,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),34,4190,4737,31.3,33.7,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,0: All Days (M-Su),5: Late PM (7pm-12am),9,7618,4141,78.1,39.2,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,1: Monday (M-M),0: All Day (12am-12am),64,4293,4316,28.9,31.4,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,1: Monday (M-M),1: Early AM (12am-6am),9,6683,6683,70.8,70.8,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,1: Monday (M-M),2: Peak AM (6am-10am),9,4593,4593,25.3,25.3,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,1: Monday (M-M),3: Mid-Day (10am-3pm),28,3461,3791,11.7,23.4,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,1: Monday (M-M),4: Peak PM (3pm-7pm),18,3780,3780,26.9,26.9,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,2: Tuesday (Tu-Tu),0: All Day (12am-12am),150,5318,5306,48.3,47,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),23,3269,5121,28.1,44.2,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),58,3321,4023,26.1,31.2,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),46,6229,6229,51,51,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),23,11710,6850,146.2,81.2,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,3: Wednesday (W-W),0: All Day (12am-12am),92,2245,3978,22.4,30.7,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,3: Wednesday (W-W),2: Peak AM (6am-10am),12,2317,2317,19.4,19.4,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,3: Wednesday (W-W),3: Mid-Day (10am-3pm),81,2221,4215,23.4,32.3,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,4: Thursday (Th-Th),0: All Day (12am-12am),138,4439,5395,35.8,38.8,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,4: Thursday (Th-Th),2: Peak AM (6am-10am),35,3815,3815,31,31,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),58,5494,5497,47.3,40,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),46,3265,6453,19.9,43,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,5: Friday (F-F),0: All Day (12am-12am),253,3280,4312,22.4,31,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,5: Friday (F-F),2: Peak AM (6am-10am),46,2852,6236,33.2,49.8,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,5: Friday (F-F),3: Mid-Day (10am-3pm),150,3531,3827,22.6,27.6,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,5: Friday (F-F),4: Peak PM (3pm-7pm),46,2580,4160,17,28.3,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,5: Friday (F-F),5: Late PM (7pm-12am),12,3526,3526,10.1,10.1,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,6: Saturday (Sa-Sa),0: All Day (12am-12am),230,4226,3981,36.9,32,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),150,4230,4241,38.7,34.4,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),46,4216,4216,32.3,32.3,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),35,0,2540,0,20.9,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,7: Sunday (Su-Su),0: All Day (12am-12am),248,4881,4918,40.1,38.3,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,7: Sunday (Su-Su),2: Peak AM (6am-10am),18,1370,5011,8.6,36.7,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),193,5334,5255,44.5,42.5,,
"Nov 01, 2020 - Nov 30, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Schoodic Loop Road,yes,110,no,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),37,3007,3105,20.5,17.1,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,0: All Days (M-Su),0: All Day (12am-12am),51,4238,4699,27.5,25.7,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,0: All Days (M-Su),1: Early AM (12am-6am),2,0,7249,0,14.8,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,0: All Days (M-Su),2: Peak AM (6am-10am),4,2670,2670,12.2,12.2,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,0: All Days (M-Su),3: Mid-Day (10am-3pm),33,4256,4756,29.6,27.2,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,0: All Days (M-Su),4: Peak PM (3pm-7pm),11,6198,5337,37.1,30.2,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,0: All Days (M-Su),5: Late PM (7pm-12am),2,1311,1311,8,8,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,1: Monday (M-M),0: All Day (12am-12am),27,0,5497,0,16.7,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,1: Monday (M-M),3: Mid-Day (10am-3pm),27,0,5497,0,16.7,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,2: Tuesday (Tu-Tu),0: All Day (12am-12am),33,4177,4522,34,29.4,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),33,4177,4522,34,29.4,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,3: Wednesday (W-W),0: All Day (12am-12am),44,3545,3595,4,7.8,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,3: Wednesday (W-W),2: Peak AM (6am-10am),11,2929,2929,5.4,5.4,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,3: Wednesday (W-W),3: Mid-Day (10am-3pm),11,4160,4160,2.5,2.5,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,3: Wednesday (W-W),4: Peak PM (3pm-7pm),22,0,3645,0,11.6,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,4: Thursday (Th-Th),0: All Day (12am-12am),55,3986,4216,24.7,25.1,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),33,0,4370,0,25.4,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),22,3986,3986,24.7,24.7,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,5: Friday (F-F),0: All Day (12am-12am),68,3878,4164,24.6,25,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,5: Friday (F-F),3: Mid-Day (10am-3pm),55,4734,4877,30.1,29.2,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,5: Friday (F-F),5: Late PM (7pm-12am),14,1311,1311,8,8,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,6: Saturday (Sa-Sa),0: All Day (12am-12am),27,6868,5247,53.5,34.1,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),27,6868,5247,53.5,34.1,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,7: Sunday (Su-Su),0: All Day (12am-12am),109,4401,5619,32.4,34.2,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,7: Sunday (Su-Su),1: Early AM (12am-6am),14,0,7249,0,14.8,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,7: Sunday (Su-Su),2: Peak AM (6am-10am),14,2411,2411,19.1,19.1,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),55,2991,4632,27.1,32.7,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Great Meadow Drive / 11443185 / 1,yes,352,yes,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),27,10623,8381,61.9,54.3,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,0: All Days (M-Su),0: All Day (12am-12am),310,4344,4559,27.9,27.4,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,0: All Days (M-Su),1: Early AM (12am-6am),28,1632,4368,8.3,23.5,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,0: All Days (M-Su),2: Peak AM (6am-10am),33,4665,4681,29.7,28.3,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),170,4426,4589,28.3,27.4,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),76,4268,4489,27.9,28.6,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,0: All Days (M-Su),5: Late PM (7pm-12am),3,0,5000,0,27.7,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,1: Monday (M-M),0: All Day (12am-12am),228,4155,4005,27.4,25.5,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,1: Monday (M-M),1: Early AM (12am-6am),24,0,5041,0,28,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,1: Monday (M-M),3: Mid-Day (10am-3pm),168,4423,4183,27.8,26.2,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,1: Monday (M-M),4: Peak PM (3pm-7pm),36,2676,2485,24.9,20.5,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,2: Tuesday (Tu-Tu),0: All Day (12am-12am),365,4748,4656,22.8,23.3,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),29,0,4678,0,25.4,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),29,7651,6199,30.7,29.8,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),230,4591,4693,23.1,23.2,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),77,4226,3959,19.3,20.4,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,3: Wednesday (W-W),0: All Day (12am-12am),250,3928,4381,23.9,25.9,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,3: Wednesday (W-W),1: Early AM (12am-6am),48,1632,2811,8.3,16.1,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,3: Wednesday (W-W),2: Peak AM (6am-10am),48,3403,3403,16.7,16.7,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,3: Wednesday (W-W),3: Mid-Day (10am-3pm),115,5480,5987,36.1,38.1,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,3: Wednesday (W-W),4: Peak PM (3pm-7pm),38,1705,2750,10.8,13.1,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,4: Thursday (Th-Th),0: All Day (12am-12am),326,4072,4705,28.2,30.4,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,4: Thursday (Th-Th),1: Early AM (12am-6am),19,0,4277,0,27.6,,
"Dec 01, 2020 - Dec 31, 2020",All Vehicles LBS Plus - StL All Vehicles Volume,Trip Pass-Through,,Ocean Drive,yes,199,no,4: Thursday (Th-Th),2: Peak AM (6am-10am),10,0,6166,0,27.6,,
